[20:48:07.085][INFO][CraftTweaker-EarlyInit]: CraftTweaker is running on a Minecraft 1.21.1 development client modded with platform NeoForge
[20:48:07.092][INFO][CraftTweaker-EarlyInit]: Successfully injected RecipeFS file system
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.predicate.LightPredicate for native type 'net.minecraft.advancements.critereon.LightPredicate'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.predicate.MobEffectsPredicate for native type 'net.minecraft.advancements.critereon.MobEffectsPredicate'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.predicate.DoubleMinMaxBoundsPredicate for native type 'net.minecraft.advancements.critereon.MinMaxBounds$Doubles'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.predicate.NbtPredicate for native type 'net.minecraft.advancements.critereon.NbtPredicate'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.predicate.PlayerPredicate for native type 'net.minecraft.advancements.critereon.PlayerPredicate'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.predicate.TagPredicate for native type 'net.minecraft.advancements.critereon.TagPredicate'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.food.FoodData for native type 'net.minecraft.world.food.FoodData'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.food.FoodProperties for native type 'net.minecraft.world.food.FoodProperties'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.food.FoodPropertiesBuilder for native type 'net.minecraft.world.food.FoodProperties$Builder'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.food.FoodPropertiesPossibleEffect for native type 'net.minecraft.world.food.FoodProperties$PossibleEffect'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.fluid.Fluid for native type 'net.minecraft.world.level.material.Fluid'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.EntityAccess for native type 'net.minecraft.world.level.entity.EntityAccess'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.RemovalReason for native type 'net.minecraft.world.entity.Entity$RemovalReason'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.Entity for native type 'net.minecraft.world.entity.Entity'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.LivingEntity for native type 'net.minecraft.world.entity.LivingEntity'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.equipment.EquipmentSlotGroup for native type 'net.minecraft.world.entity.EquipmentSlotGroup'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.equipment.EquipmentSlotType for native type 'net.minecraft.world.entity.EquipmentSlot$Type'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.equipment.EquipmentSlot for native type 'net.minecraft.world.entity.EquipmentSlot'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.MobCategory for native type 'net.minecraft.world.entity.MobCategory'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.HumanoidArm for native type 'net.minecraft.world.entity.HumanoidArm'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.Targeting for native type 'net.minecraft.world.entity.Targeting'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.MobSpawnType for native type 'net.minecraft.world.entity.MobSpawnType'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.Shearable for native type 'net.minecraft.world.entity.Shearable'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.attribute.Attribute for native type 'net.minecraft.world.entity.ai.attributes.Attribute'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.attribute.AttributeInstance for native type 'net.minecraft.world.entity.ai.attributes.AttributeInstance'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.attribute.AttributeOperation for native type 'net.minecraft.world.entity.ai.attributes.AttributeModifier$Operation'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.attribute.AttributeModifier for native type 'net.minecraft.world.entity.ai.attributes.AttributeModifier'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.EntityTypeTest for native type 'net.minecraft.world.level.entity.EntityTypeTest'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.EntityDimensions for native type 'net.minecraft.world.entity.EntityDimensions'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.EntityType for native type 'net.minecraft.world.entity.EntityType'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.effect.MobEffectUtil for native type 'net.minecraft.world.effect.MobEffectUtil'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.effect.MobEffect for native type 'net.minecraft.world.effect.MobEffect'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.effect.MobEffectInstance for native type 'net.minecraft.world.effect.MobEffectInstance'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.effect.MobEffectCategory for native type 'net.minecraft.world.effect.MobEffectCategory'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.effect.InstantenousMobEffect for native type 'net.minecraft.world.effect.InstantenousMobEffect'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.animal.Animal for native type 'net.minecraft.world.entity.animal.Animal'
[20:48:07.558][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.animal.Sheep for native type 'net.minecraft.world.entity.animal.Sheep'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.item.ItemEntity for native type 'net.minecraft.world.entity.item.ItemEntity'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.villager.Merchant for native type 'net.minecraft.world.item.trading.Merchant'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.villager.AbstractVillager for native type 'net.minecraft.world.entity.npc.AbstractVillager'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.misc.AgeableMob for native type 'net.minecraft.world.entity.AgeableMob'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.misc.ExperienceOrb for native type 'net.minecraft.world.entity.ExperienceOrb'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.misc.FallingBlockEntity for native type 'net.minecraft.world.entity.item.FallingBlockEntity'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.misc.Mob for native type 'net.minecraft.world.entity.Mob'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.misc.LightningBolt for native type 'net.minecraft.world.entity.LightningBolt'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.misc.PathfinderMob for native type 'net.minecraft.world.entity.PathfinderMob'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.projectile.arrow.Arrow for native type 'net.minecraft.world.entity.projectile.AbstractArrow'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.projectile.AbstractHurtingProjectile for native type 'net.minecraft.world.entity.projectile.AbstractHurtingProjectile'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.projectile.FishingHook for native type 'net.minecraft.world.entity.projectile.FishingHook'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.projectile.ThrowableItemProjectile for native type 'net.minecraft.world.entity.projectile.ThrowableItemProjectile'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.projectile.Projectile for native type 'net.minecraft.world.entity.projectile.Projectile'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.projectile.ItemSupplier for native type 'net.minecraft.world.entity.projectile.ItemSupplier'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.projectile.LargeFireball for native type 'net.minecraft.world.entity.projectile.LargeFireball'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.projectile.Fireball for native type 'net.minecraft.world.entity.projectile.Fireball'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.projectile.SmallFireball for native type 'net.minecraft.world.entity.projectile.SmallFireball'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.projectile.ThrownEnderpearl for native type 'net.minecraft.world.entity.projectile.ThrownEnderpearl'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.projectile.FireworkRocketEntity for native type 'net.minecraft.world.entity.projectile.FireworkRocketEntity'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.projectile.WitherSkull for native type 'net.minecraft.world.entity.projectile.WitherSkull'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.projectile.ThrowableProjectile for native type 'net.minecraft.world.entity.projectile.ThrowableProjectile'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.player.Player for native type 'net.minecraft.world.entity.player.Player'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.player.PlayerBedSleepingProblem for native type 'net.minecraft.world.entity.player.Player$BedSleepingProblem'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.player.Abilities for native type 'net.minecraft.world.entity.player.Abilities'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.player.ServerPlayer for native type 'net.minecraft.server.level.ServerPlayer'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.entity.type.player.Inventory for native type 'net.minecraft.world.entity.player.Inventory'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.neoforge.api.item.SizedFluidIngredient for native type 'net.neoforged.neoforge.fluids.crafting.SizedFluidIngredient'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.ingredient.Ingredient for native type 'net.minecraft.world.item.crafting.Ingredient'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.neoforge.api.item.FluidIngredient for native type 'net.neoforged.neoforge.fluids.crafting.FluidIngredient'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.neoforge.api.item.SizedIngredient for native type 'net.neoforged.neoforge.common.crafting.SizedIngredient'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.MerchantOffer for native type 'net.minecraft.world.item.trading.MerchantOffer'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.ItemCost for native type 'net.minecraft.world.item.trading.ItemCost'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.VillagerProfession for native type 'net.minecraft.world.entity.npc.VillagerProfession'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.MerchantOffers for native type 'net.minecraft.world.item.trading.MerchantOffers'
[20:48:07.559][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.trade.ItemListing for native type 'net.minecraft.world.entity.npc.VillagerTrades$ItemListing'
[20:48:07.560][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.trade.type.BasicItemListing for native type 'net.neoforged.neoforge.common.BasicItemListing'
[20:48:07.560][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.trade.type.EmeraldForItems for native type 'net.minecraft.world.entity.npc.VillagerTrades$EmeraldForItems'
[20:48:07.560][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.trade.type.SuspiciousStewForEmerald for native type 'net.minecraft.world.entity.npc.VillagerTrades$SuspiciousStewForEmerald'
[20:48:07.560][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.trade.type.ItemsAndEmeraldsToItems for native type 'net.minecraft.world.entity.npc.VillagerTrades$ItemsAndEmeraldsToItems'
[20:48:07.560][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.trade.type.EmeraldsForVillagerTypeItem for native type 'net.minecraft.world.entity.npc.VillagerTrades$EmeraldsForVillagerTypeItem'
[20:48:07.560][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.trade.type.TippedArrowForItemsAndEmeralds for native type 'net.minecraft.world.entity.npc.VillagerTrades$TippedArrowForItemsAndEmeralds'
[20:48:07.560][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.trade.type.EnchantedItemForEmeralds for native type 'net.minecraft.world.entity.npc.VillagerTrades$EnchantedItemForEmeralds'
[20:48:07.560][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.trade.type.TreasureMapForEmeralds for native type 'net.minecraft.world.entity.npc.VillagerTrades$TreasureMapForEmeralds'
[20:48:07.560][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.trade.type.ItemsForEmeralds for native type 'net.minecraft.world.entity.npc.VillagerTrades$ItemsForEmeralds'
[20:48:07.560][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.trade.type.DyedArmorForEmeralds for native type 'net.minecraft.world.entity.npc.VillagerTrades$DyedArmorForEmeralds'
[20:48:07.560][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.villager.VillagerType for native type 'net.minecraft.world.entity.npc.VillagerType'
[20:48:07.560][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.advancement.AdvancementType for native type 'net.minecraft.advancements.AdvancementType'
[20:48:07.561][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.advancement.AdvancementRewards for native type 'net.minecraft.advancements.AdvancementRewards'
[20:48:07.561][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.advancement.AdvancementProgress for native type 'net.minecraft.advancements.AdvancementProgress'
[20:48:07.561][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.advancement.AdvancementHolder for native type 'net.minecraft.advancements.AdvancementHolder'
[20:48:07.561][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.advancement.CriterionProgress for native type 'net.minecraft.advancements.CriterionProgress'
[20:48:07.561][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.advancement.DisplayInfo for native type 'net.minecraft.advancements.DisplayInfo'
[20:48:07.561][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.advancement.Criterion for native type 'net.minecraft.advancements.Criterion'
[20:48:07.561][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.advancement.AdvancementRequirements for native type 'net.minecraft.advancements.AdvancementRequirements'
[20:48:07.561][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.advancement.Advancement for native type 'net.minecraft.advancements.Advancement'
[20:48:07.561][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.neoforge.api.capability.BaseCapability for native type 'net.neoforged.neoforge.capabilities.BaseCapability'
[20:48:07.561][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.capability.IEnergyStorage for native type 'net.neoforged.neoforge.energy.IEnergyStorage'
[20:48:07.561][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.api.capability.IFluidHandler for native type 'net.neoforged.neoforge.fluids.capability.IFluidHandler'
[20:48:07.561][DEBUG][CraftTweaker-ZenCode]: Registering crafttweaker.neoforge.api.capability.IItemHandler for native type 'net.neoforged.neoforge.items.IItemHandler'
